No.,Z1,Z2
35,-1.6167737938855617,0.002595656360613846
187,-0.5505244539597501,-0.4982675160558858
124,1.5700377320113823,1.137275738003005
164,-0.6727217800075699,-2.5587697945476586
101,2.033753527461048,1.2187194416199691
202,-1.6240131355576346,0.6348007521819548
75,1.6921719311106822,0.10159956616605026
36,-2.1688992581301103,0.7368918669988802
83,2.5903987278264804,-0.8771809882418042
44,-0.9633561357500962,1.3608918042210338
58,1.8630147633192027,-1.5071531445070963
102,2.242872979978312,0.23158487242002646
31,-2.1987426635572733,0.8841902625139868
150,-1.1077437820755458,-1.0745750955009308
20,-1.8601684868814279,0.19620563807269975
106,2.0655596848036013,0.42929257453931846
234,-1.5855451978954938,-0.45145085817444147
175,-1.7075021094617335,-0.15064911638077233
82,1.7707384799704415,0.5477171318836808
30,-2.9307534911465423,0.723511169059314
61,1.0182690567588477,-0.07771380013773141
141,1.3267975567327746,-1.1704847664504383
11,-1.5710668444935234,0.7790803500757828
206,-0.7351428957671668,-1.9541470423581115
229,-1.5406443429638041,-1.0682890356301993
59,4.425525525503618,2.482575471551587
6,-1.9561907367791977,-0.12172486059396093
42,-1.6617689827872313,1.5782819874471026
199,-0.8003880223485691,-1.2397289444637243
104,2.839156382559159,-0.31795252240705096
122,-0.13627555079138964,-1.7455320825799898
144,2.7567497137594072,1.7429549799378123
126,1.7313658585121003,-2.0112184125288266
52,0.8266839013202842,-0.7479985870208087
217,-2.077507258206396,-0.4390206271494257
182,-1.6617637567847903,0.37675971821916876
55,1.0901616786213872,-0.7008063912239503
54,-0.5283884089983868,-0.8539305768651697
79,2.7236328181962115,0.7573452939291756
109,4.34454844561583,0.42149306912301776
47,1.0561189339412527,-0.6334285916657518
93,0.5287678910687788,1.9440711659098941
4,-0.5510710061110086,1.1158945992304008
174,-1.8237546950176884,-1.2191703682944202
